PC1,PC2
1.0415804843587688,1.291357411694234
0.10157988477278128,-0.8799461492618439
-1.7542958969287967,-0.4113658750197972
0.3778670239005037,0.34724254176508706
-0.657630757197996,0.2743780240984359
-0.25288677476819,-1.31353372242823
-0.045431519347377394,-0.18730872955736033
0.9075527844043635,1.4177334709427418
-1.244586094048755,0.8095250879660518
1.075238035622436,-0.49218400310347254
-0.7039308581867393,1.7338642261158064
1.0706423638629385,-1.6438213570667883
1.5404514872104476,-0.4003363476450201
0.3483942234393757,-1.9072747062365951
-0.5943184944283049,-2.5915886772310612
0.7632534985658975,0.623381300685613
1.8702158420383104,2.0907504187192476
0.5062188097303459,0.451775606974259
-1.1408059376022281,-0.08717916697989775
0.20652008736546534,2.0679595708409058
0.8973068163778546,0.3579022308468709
1.6235577965590604,-0.07976054824923877
-0.29351096163237017,-0.08495664486853925
-0.7272117660941047,1.5185003676563804
-0.5615407436836295,0.02869246303824148
-0.8811641879572251,1.5170704395326131
1.311031663215771,-1.0951547478698545
0.7543238698728904,0.21032051169520327
0.23431686325123674,-1.792195670206047
0.7619627770899474,-0.16249216101008257
-0.37664288883853503,-0.266429433674086
0.3077188008600922,-0.4004916074964353
1.6003025065092467,-0.43422741729889924
0.559128811286184,-0.27618281050787075
0.39017845644971316,0.7087581912524131
0.8072082535711768,-0.3785348951966918
1.8394267022436808,-0.8105372803878955
0.5640812180790998,0.6988910961582205
-2.2175207375667627,-0.7842200893160906
0.97070875398671,1.749606293556483
0.5834643437010634,-1.3042624198792059
0.23230263444363947,-1.3720861007779717
1.6627605866174977,0.9645254258483782
0.2947607145518906,0.026666742369305815
1.840691805862079,0.11443919189803482
-0.06793768420799225,-1.8868616403210265
-1.192425217682116,1.4266527121979278
0.3914435600681114,1.6337346635383436
-0.6620159498466092,1.2911606102518114
-0.5408668965857157,-1.1885875913034893
0.44306284014799935,0.11990278436051806
0.23431686325123674,-1.792195670206047
0.47965856939698487,-0.2684551543430217
0.9578813430083013,-0.8819718699307796
1.4141139301882024,-0.9249789822822675
-0.17612865116068394,0.16572821136853289
-0.7806633639366937,0.1154992817288087
0.20522936588951535,1.28208610914521
-0.03182936532221815,0.9600803816256614
0.5113275097106064,-1.7709900103028873
-0.1059804281202724,0.9134623606300551
-1.014468380579983,0.4374634676573497
0.8013218603357293,-2.3160457108557035
0.7090783933916612,0.42636324588181274
2.0358868644487855,0.600942514101109
-1.5228874619840749,0.002445966367196307
0.19038772610350935,-0.9293824849139769
0.1318274282806599,-0.10961795356440195
-0.3773407783126305,0.8004505868594505
2.149938606779373,0.6249664886607955
-0.5498221431362746,-1.4625453697036646
-1.1395152161262783,0.698694294715798
0.6105661803211755,1.5469278448477763
0.40953596421412525,-1.1552923141947786
0.10287060624873139,-0.09407268756614816
-1.3765995651955634,0.515791577786484
-0.14590672551035705,1.0751594176562096
-0.19811883759209936,0.7362378146048028
1.8516868990777868,-0.17081560972010004
0.32772037634146206,-0.6899946518948644
1.9637500304583284,0.13421492367742732
1.052549959716925,1.145205620666334
1.3844592186821782,0.1574463042495228
-0.6131344059059657,1.4034213316258324
1.0841932821729947,-0.21822622470329744
-0.346239052143312,-2.6939407619198823
-2.084216544944004,0.29538688255917295
-0.8012065357048146,-1.7259571772824636
-0.7272117660941047,1.5185003676563804
1.241476272177214,0.009864585097855403
-0.37664288883853503,-0.266429433674086
1.7788265577556825,0.5684398309799895
0.31729249727005715,1.5871166425427377
1.0333231272823058,-0.049480387239477716
0.16401234702348066,0.6579097044756682
0.3579423019917889,0.21943655439281218
-0.9661540507836425,-1.4421323037880958
-0.09686888838236925,-2.010419384913008
0.42109827157413565,0.5513093770065532
0.4635803940585686,2.100462253962025
-0.3771844851252862,-2.3973889370837878
1.7478811247737083,0.8649916558160841
1.9005684430184302,-0.05855488834607907
0.7136484472936069,1.7171036104353632
0.20652008736546534,2.0679595708409058
0.3412456767939664,0.8747034910588614
0.5164647777568547,1.5116068470701298
-0.6124108985743184,0.19743830050206124
0.7213385902257673,1.0660849165496082
-0.44945199444553596,0.1946199858455342
0.25486003501935767,0.049260788805225234
1.9005684430184302,-0.05855488834607907
0.9783988969188705,1.0985875996707277
0.3592074056101873,1.1444130266787427
0.8676264870142787,1.5794305279688958
-2.9946931083537605,0.10039454842430807
0.11951599573145048,-0.47113360305172813
0.658906127975068,-0.4717709371879041
-1.1737655993917995,0.6294822272842724
0.31729249727005715,1.5871166425427377
-1.957878987921759,0.8200295171964203
0.742012437323681,-0.1511951377921228
0.5106040023789591,-0.5650069791791162
1.392872868945986,-1.6995554207600032
0.7716671488297051,-1.233620424323913
1.7672898682532237,-1.277264870811577
0.15250127537857358,-1.3268980079061328
1.7066897237652254,0.10171224055630795
1.1768732879315726,2.0899578247316564
-1.12082997997841,-0.23757920078809208
0.23289546644549391,0.48066738145126037
-1.3682115327893072,-1.2021071366328075
-0.15875975434631753,-1.417315735240818
0.15944229312153518,-0.6328306600778822
1.021037312590648,-0.5500990473170385
-0.7709846100544877,-0.8165259709947873
-0.18712374437639162,0.45098301298666776
1.4985109610127654,0.18147027880920946
0.2568486459694033,-0.2317457700326156
1.3947308045662385,1.0781745337551591
-1.7316334388808374,-1.9096524881993686
0.00933641782871324,1.8624628074756726
-1.4835539965958446,-2.01200457288819
0.8793450875616337,0.08819269522698973
-0.9044450958645903,1.3017065810731874
-0.7587244132203816,-0.1768043003269918
-0.6620159498466092,1.2911606102518114
-1.6582058834144302,-0.6570514360799915
-1.429509566751401,1.243749995268614
-0.18970518732829167,-1.1207639104047236
0.3592074056101873,1.1444130266787427
-1.7722576257450176,-0.6810754106396782
0.8553662901801729,0.9397088573011004
0.6087338625584745,-1.3699051202576207
1.1666017020475123,1.1692295952260203
-0.832875476018436,-0.22342232132259798
-1.1491939700084841,1.6307195474393938
-0.158916047533662,1.7805237887024197
-1.4011455767213268,-0.6245487529588721
0.574483479292953,-1.4391171876891462
2.10874720577089,-0.13831292659898067
1.3077267129322236,-1.4609186401374745
-0.6344010850057339,0.7679479037383311
-0.3315537055446504,2.7153673560825426
0.43975788986445213,-0.24586110790710222
-0.7587244132203816,-0.1768043003269918
0.5118947238549091,0.2208664825165794
2.099042834031132,0.93281533671485
1.3844848365397298,0.018343293659288232
0.12010882773330504,1.3816198791775043
-0.2728114966769048,-1.4413397098005047
-0.025481179581111024,-0.19860575277532022
0.44363005429230207,2.111759277179985
0.7826622420454129,-1.518875225942048
0.7001231468411024,0.15240546748163764
0.19697200881305205,-0.05875168978850169
-0.09630167423806646,-0.018562892093540603
-1.014468380579983,0.4374634676573497
0.003475642450817484,-0.214151018773574
-2.3123456474627306,0.3864419440300342
-1.3908996086948182,0.43528248713699885
0.616965601777386,0.11003568926632547
0.4849777484881295,-0.32280083150347694
1.7974861760459988,-0.22873065393366598
-0.1581925402020148,0.5745407575786486
-0.7689959991044422,-1.097532529832628
-0.5087870353151361,2.4985735694993494
-0.7684031671025877,0.7552209523966041
-0.31087985844673677,1.498087301740812
-1.4630364426852753,-0.031445103286682805
0.21692234857931864,-0.07004871300646141
-1.3392803286149304,-1.0785493920408267
1.7478811247737083,0.8649916558160841
-1.8780776288566934,0.7748414243245815
1.7678570823975264,0.7145916220078897
1.6537797222093875,0.8296706580384376
0.21619884124767125,1.1359343181173096
-1.5228874619840749,0.002445966367196307
-2.3013505542470227,0.10118714241189931
0.5042301987803004,0.7327821658120998
0.7716671488297051,-1.233620424323913
-0.43590107613548,1.6202151182090254
-0.8205896613267784,0.2771963387549628
0.03968901880883295,-0.2868424995896546
1.2092401177192897,-0.4794570517617457
0.3914435600681114,1.6337346635383436
1.1474004874704447,-0.1645594232700257
1.363810989441816,1.2356233480010193
0.4643295192477675,0.7553762122480193
-0.6748689786825696,-1.201314542645216
0.16401234702348066,0.6579097044756682
0.11897439944469947,-2.60209310646143
-0.10931099626137138,0.6868014789526696
-0.9326271748497684,-0.16693720523279937
-0.29348534377481855,-0.22405965545877393
-1.3786137940031604,0.9359011472145595
0.2156572449609203,-0.9950251852923918
2.1719031753532367,0.19355989601476048
0.03826762200309007,1.986020552067653
-1.3786137940031604,0.9359011472145595
-0.5615151258260779,-0.11041054755199319
-0.4990826635753784,1.427445306185519
-1.6781562231806968,-0.645754412862032
-0.6021649305478097,1.2572695405979324
0.0822223770083692,0.9841043561853482
-1.5241781834600248,-0.7834274953284993
-1.553832894966049,0.29899779120329106
1.0223280340665981,0.23577441437865718
-0.9126768350835018,-0.17823422845075906
0.7240763263650117,-0.5600076840022384
-0.1865565302320889,2.4428395058061345
-0.8811641879572251,1.5170704395326131
0.2651060030458665,1.1090920289010961
0.8747494158021366,-1.063444658736326
1.1660344879032096,-0.8226268975934464
-0.5106193530778372,-0.4182593956060475
0.5144761668068093,1.7926134059079708
-0.6569328677239004,-0.7925019964351007
-0.12781432136434337,-1.7138675600769127
-0.5395761751097659,-0.4027141296077936
1.7995260227111478,-0.787943233951976
-1.4733080285693356,-0.952173332792319
1.0725002994831914,1.133908597448374
-0.5622642510152768,1.2346754941620126
0.00933641782871324,1.8624628074756726
0.7543238698728904,0.21032051169520327
-0.18015710877587837,1.0059473502246838
-0.23105288152411907,1.3137961982787383
-1.8471321958747193,0.4782895994884867
2.635825905465298,-0.5004659102224828
0.06807862669645878,-2.2942442584073754
-0.3366909735908988,-0.5672295012904748
-0.5827561870682945,-0.8849869860297291
0.20652008736546534,2.0679595708409058
0.3205718296960525,2.091983545400592
0.40243865328381917,1.3484798619202087
0.06025780843450548,1.4155109488313833
0.26252456009396635,-0.4626548944902953
0.483530733824835,2.089165230744065
0.5571145824785866,0.14392675892020462
1.053840681192875,1.9310790823620296
-0.2825158684166625,-0.37021144648667426
0.2934699930759404,-0.75920671932639
0.5757742007689031,-0.6532437259934508
-0.0873208098299559,0.11629187571639978
-0.2393102386005822,-0.027041600654973505
-1.234907340166549,-0.1225001647575441
0.01718285394821813,-1.9863954103533206
-0.43447967932973713,-0.6526479334482822
2.5430152243769273,0.2500865536955664
0.5854785725086608,-1.7243719893072813
-0.180749940777733,-0.8468061320045484
-1.1098605046202539,-0.38373099181599235
1.0223280340665981,0.23577441437865718
-1.4128641772686819,0.8666890797830339
1.6235577965590604,-0.07976054824923877
0.5634883860772454,-1.1538623860710113
-0.8502187549752508,1.2205186146965186
0.483530733824835,2.089165230744065
-0.882454909433175,0.7311969778369174
-0.6549186389163032,-1.212611565863176
-0.45972358032959654,-0.726108243660102
-1.0100575700738186,-0.7184221290862604
-1.3090584029646033,-0.16911818575315024
0.3791833632340055,0.9940129928705481
0.9391961068604332,0.05430162557311054
0.18197407583970154,0.9276192400955495
1.5570968766931665,-0.7773972631306001
-1.338556821283283,-2.284532423164598
0.07066006964835884,-0.7224973350159839
0.957157835676654,0.32401116119299167
-0.5087870353151361,2.4985735694993494
-0.3264450055643899,0.49260173880539615
-0.1781172621107296,0.44673477020637364
-1.4018690840529742,0.581434278164899
0.17170248995564114,0.006891010589913161
-1.2581370123588111,-0.6160700443974393
0.8471345509612612,-0.540231952222846
-0.47768530914581736,-0.9958177792799829
-0.6743017645382667,0.7905419501742504
1.5990117850332968,-1.2201008789945949
-1.0370001632981496,-1.1229864325160819
0.5249040458782142,-0.48449788852963105
-1.2316023898830017,0.24326372751007608
0.7852180671397613,0.191974708039578
1.5294563939947396,-0.11508154602688513
0.8039033032876294,-0.7442987874643121
0.3908763459238087,-0.35812182928112324
-0.3843074139131437,0.24548624962143448
2.233794041317185,-0.39954375365742884
1.354262910889403,-0.8910879126283884
0.3509500485337241,-0.1964247722549692
0.6479366526169118,-0.32561914616000376
-2.2175207375667627,-0.7842200893160906
-1.6144074215964956,1.5388718919809414
-0.8843128450534278,-2.046532976678245
1.0345882309007042,0.8754960850464526
0.7000975289835509,0.2915084780718722
-0.8172847110432311,0.642960231022583
-1.1936903213005143,0.5016762399119974
1.3818777757302783,-1.4143006191418683
-1.4540555782771647,0.10340966452325767
0.27279614597802676,0.458073335015341
1.2704074763515907,0.1334223296898361
-0.19736971240290052,-0.6088482271092032
-0.1607483652963631,-1.1363091764029771
-0.7174817764967953,0.30826909375231504
1.0725002994831914,1.133908597448374
-0.8701690947415174,1.2318156379144782
-1.2878173417223868,0.6054582527245856
-1.6794469446566467,-1.4316278745577276
